475.0,0.0,0.0,228.0,0.0,932.0,594.0,42.13,270
190.0,190.0,0.0,228.0,0.0,932.0,670.0,53.69,365
237.5,237.5,0.0,228.0,0.0,932.0,594.0,38.41,270
237.5,237.5,0.0,228.0,0.0,932.0,594.0,30.08,28
332.5,142.5,0.0,228.0,0.0,932.0,594.0,37.72,90
475.0,0.0,0.0,228.0,0.0,932.0,594.0,42.23,90
237.5,237.5,0.0,228.0,0.0,932.0,594.0,36.25,180
342.0,38.0,0.0,228.0,0.0,932.0,670.0,50.46,90
427.5,47.5,0.0,228.0,0.0,932.0,594.0,43.70,365
237.5,237.5,0.0,228.0,0.0,932.0,594.0,39.00,365
380.0,0.0,0.0,228.0,0.0,932.0,670.0,53.10,180
427.5,47.5,0.0,228.0,0.0,932.0,594.0,41.54,90
427.5,47.5,0.0,228.0,0.0,932.0,594.0,35.08,7
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,15.05,3
380.0,95.0,0.0,228.0,0.0,932.0,594.0,40.76,180
237.5,237.5,0.0,228.0,0.0,932.0,594.0,26.26,7
380.0,95.0,0.0,228.0,0.0,932.0,594.0,32.82,7
332.5,142.5,0.0,228.0,0.0,932.0,594.0,39.78,180
190.0,190.0,0.0,228.0,0.0,932.0,670.0,46.93,180
237.5,237.5,0.0,228.0,0.0,932.0,594.0,33.12,90
304.0,76.0,0.0,228.0,0.0,932.0,670.0,49.19,90
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,14.59,7
198.6,132.4,0.0,192.0,0.0,978.4,825.5,14.64,7
475.0,0.0,0.0,228.0,0.0,932.0,594.0,41.93,365
198.6,132.4,0.0,192.0,0.0,978.4,825.5,9.13,3
304.0,76.0,0.0,228.0,0.0,932.0,670.0,50.95,180
332.5,142.5,0.0,228.0,0.0,932.0,594.0,33.02,28
304.0,76.0,0.0,228.0,0.0,932.0,670.0,54.38,270
266.0,114.0,0.0,228.0,0.0,932.0,670.0,51.73,270
310.0,0.0,0.0,192.0,0.0,971.0,850.6,9.87,3
190.0,190.0,0.0,228.0,0.0,932.0,670.0,50.66,270
266.0,114.0,0.0,228.0,0.0,932.0,670.0,48.70,180
342.0,38.0,0.0,228.0,0.0,932.0,670.0,55.06,270
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,44.70,360
332.5,142.5,0.0,228.0,0.0,932.0,594.0,30.28,7
190.0,190.0,0.0,228.0,0.0,932.0,670.0,40.86,28
485.0,0.0,0.0,146.0,0.0,1120.0,800.0,71.99,28
374.0,189.2,0.0,170.1,10.1,926.1,756.7,34.40,3
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,28.80,3
425.0,106.3,0.0,153.5,16.5,852.1,887.1,33.40,3
425.0,106.3,0.0,151.4,18.6,936.0,803.7,36.30,3
375.0,93.8,0.0,126.6,23.4,852.1,992.6,29.00,3
475.0,118.8,0.0,181.1,8.9,852.1,781.5,37.80,3
469.0,117.2,0.0,137.8,32.2,852.1,840.5,40.20,3
425.0,106.3,0.0,153.5,16.5,852.1,887.1,33.40,3
388.6,97.1,0.0,157.9,12.1,852.1,925.7,28.10,3
531.3,0.0,0.0,141.8,28.2,852.1,893.7,41.30,3
425.0,106.3,0.0,153.5,16.5,852.1,887.1,33.40,3
318.8,212.5,0.0,155.7,14.3,852.1,880.4,25.20,3
401.8,94.7,0.0,147.4,11.4,946.8,852.1,41.10,3
362.6,189.0,0.0,164.9,11.6,944.7,755.8,35.30,3
323.7,282.8,0.0,183.8,10.3,942.7,659.9,28.30,3
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,28.60,3
362.6,189.0,0.0,164.9,11.6,944.7,755.8,35.30,3
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,24.40,3
362.6,189.0,0.0,164.9,11.6,944.7,755.8,35.30,3
439.0,177.0,0.0,186.0,11.1,884.9,707.9,39.30,3
389.9,189.0,0.0,145.9,22.0,944.7,755.8,40.60,3
362.6,189.0,0.0,164.9,11.6,944.7,755.8,35.30,3
337.9,189.0,0.0,174.9,9.5,944.7,755.8,24.10,3
374.0,189.2,0.0,170.1,10.1,926.1,756.7,46.20,7
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,42.80,7
425.0,106.3,0.0,153.5,16.5,852.1,887.1,49.20,7
425.0,106.3,0.0,151.4,18.6,936.0,803.7,46.80,7
375.0,93.8,0.0,126.6,23.4,852.1,992.6,45.70,7
475.0,118.8,0.0,181.1,8.9,852.1,781.5,55.60,7
469.0,117.2,0.0,137.8,32.2,852.1,840.5,54.90,7
425.0,106.3,0.0,153.5,16.5,852.1,887.1,49.20,7
388.6,97.1,0.0,157.9,12.1,852.1,925.7,34.90,7
531.3,0.0,0.0,141.8,28.2,852.1,893.7,46.90,7
425.0,106.3,0.0,153.5,16.5,852.1,887.1,49.20,7
318.8,212.5,0.0,155.7,14.3,852.1,880.4,33.40,7
401.8,94.7,0.0,147.4,11.4,946.8,852.1,54.10,7
362.6,189.0,0.0,164.9,11.6,944.7,755.8,55.90,7
323.7,282.8,0.0,183.8,10.3,942.7,659.9,49.80,7
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,47.10,7
362.6,189.0,0.0,164.9,11.6,944.7,755.8,55.90,7
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,38.00,7
362.6,189.0,0.0,164.9,11.6,944.7,755.8,55.90,7
439.0,177.0,0.0,186.0,11.1,884.9,707.9,56.10,7
389.9,189.0,0.0,145.9,22.0,944.7,755.8,59.09,7
362.6,189.0,0.0,164.9,11.6,944.7,755.8,22.90,7
337.9,189.0,0.0,174.9,9.5,944.7,755.8,35.10,7
374.0,189.2,0.0,170.1,10.1,926.1,756.7,61.09,28
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,59.80,28
425.0,106.3,0.0,153.5,16.5,852.1,887.1,60.29,28
425.0,106.3,0.0,151.4,18.6,936.0,803.7,61.80,28
375.0,93.8,0.0,126.6,23.4,852.1,992.6,56.70,28
475.0,118.8,0.0,181.1,8.9,852.1,781.5,68.30,28
469.0,117.2,0.0,137.8,32.2,852.1,840.5,66.90,28
425.0,106.3,0.0,153.5,16.5,852.1,887.1,60.29,28
388.6,97.1,0.0,157.9,12.1,852.1,925.7,50.70,28
531.3,0.0,0.0,141.8,28.2,852.1,893.7,56.40,28
425.0,106.3,0.0,153.5,16.5,852.1,887.1,60.29,28
318.8,212.5,0.0,155.7,14.3,852.1,880.4,55.50,28
401.8,94.7,0.0,147.4,11.4,946.8,852.1,68.50,28
362.6,189.0,0.0,164.9,11.6,944.7,755.8,71.30,28
323.7,282.8,0.0,183.8,10.3,942.7,659.9,74.70,28
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,52.20,28
362.6,189.0,0.0,164.9,11.6,944.7,755.8,71.30,28
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,67.70,28
362.6,189.0,0.0,164.9,11.6,944.7,755.8,71.30,28
439.0,177.0,0.0,186.0,11.1,884.9,707.9,66.00,28
389.9,189.0,0.0,145.9,22.0,944.7,755.8,74.50,28
362.6,189.0,0.0,164.9,11.6,944.7,755.8,71.30,28
337.9,189.0,0.0,174.9,9.5,944.7,755.8,49.90,28
374.0,189.2,0.0,170.1,10.1,926.1,756.7,63.40,56
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,64.90,56
425.0,106.3,0.0,153.5,16.5,852.1,887.1,64.30,56
425.0,106.3,0.0,151.4,18.6,936.0,803.7,64.90,56
375.0,93.8,0.0,126.6,23.4,852.1,992.6,60.20,56
475.0,118.8,0.0,181.1,8.9,852.1,781.5,72.30,56
469.0,117.2,0.0,137.8,32.2,852.1,840.5,69.30,56
425.0,106.3,0.0,153.5,16.5,852.1,887.1,64.30,56
388.6,97.1,0.0,157.9,12.1,852.1,925.7,55.20,56
531.3,0.0,0.0,141.8,28.2,852.1,893.7,58.80,56
425.0,106.3,0.0,153.5,16.5,852.1,887.1,64.30,56
318.8,212.5,0.0,155.7,14.3,852.1,880.4,66.10,56
401.8,94.7,0.0,147.4,11.4,946.8,852.1,73.70,56
362.6,189.0,0.0,164.9,11.6,944.7,755.8,77.30,56
323.7,282.8,0.0,183.8,10.3,942.7,659.9,80.20,56
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,54.90,56
362.6,189.0,0.0,164.9,11.6,944.7,755.8,77.30,56
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,72.99,56
362.6,189.0,0.0,164.9,11.6,944.7,755.8,77.30,56
439.0,177.0,0.0,186.0,11.1,884.9,707.9,71.70,56
389.9,189.0,0.0,145.9,22.0,944.7,755.8,79.40,56
362.6,189.0,0.0,164.9,11.6,944.7,755.8,77.30,56
337.9,189.0,0.0,174.9,9.5,944.7,755.8,59.89,56
374.0,189.2,0.0,170.1,10.1,926.1,756.7,64.90,91
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,66.60,91
425.0,106.3,0.0,153.5,16.5,852.1,887.1,65.20,91
425.0,106.3,0.0,151.4,18.6,936.0,803.7,66.70,91
375.0,93.8,0.0,126.6,23.4,852.1,992.6,62.50,91
475.0,118.8,0.0,181.1,8.9,852.1,781.5,74.19,91
469.0,117.2,0.0,137.8,32.2,852.1,840.5,70.70,91
425.0,106.3,0.0,153.5,16.5,852.1,887.1,65.20,91
388.6,97.1,0.0,157.9,12.1,852.1,925.7,57.60,91
531.3,0.0,0.0,141.8,28.2,852.1,893.7,59.20,91
425.0,106.3,0.0,153.5,16.5,852.1,887.1,65.20,91
318.8,212.5,0.0,155.7,14.3,852.1,880.4,68.10,91
401.8,94.7,0.0,147.4,11.4,946.8,852.1,75.50,91
362.6,189.0,0.0,164.9,11.6,944.7,755.8,79.30,91
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,56.50,91
362.6,189.0,0.0,164.9,11.6,944.7,755.8,79.30,91
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,76.80,91
362.6,189.0,0.0,164.9,11.6,944.7,755.8,79.30,91
439.0,177.0,0.0,186.0,11.1,884.9,707.9,73.30,91
389.9,189.0,0.0,145.9,22.0,944.7,755.8,82.60,91
362.6,189.0,0.0,164.9,11.6,944.7,755.8,79.30,91
337.9,189.0,0.0,174.9,9.5,944.7,755.8,67.80,91
222.4,0.0,96.7,189.3,4.5,967.1,870.3,11.58,3
222.4,0.0,96.7,189.3,4.5,967.1,870.3,24.45,14
222.4,0.0,96.7,189.3,4.5,967.1,870.3,24.89,28
222.4,0.0,96.7,189.3,4.5,967.1,870.3,29.45,56
222.4,0.0,96.7,189.3,4.5,967.1,870.3,40.71,100
233.8,0.0,94.6,197.9,4.6,947.0,852.2,10.38,3
233.8,0.0,94.6,197.9,4.6,947.0,852.2,22.14,14
233.8,0.0,94.6,197.9,4.6,947.0,852.2,22.84,28
233.8,0.0,94.6,197.9,4.6,947.0,852.2,27.66,56
233.8,0.0,94.6,197.9,4.6,947.0,852.2,34.56,100
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,12.45,3
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,24.99,14
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,25.72,28
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,33.96,56
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,37.34,100
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,15.04,3
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,21.06,14
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,26.40,28
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,35.34,56
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,40.57,100
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,12.47,3
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,20.92,14
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,24.90,28
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,34.20,56
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,39.61,100
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,10.03,3
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,20.08,14
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,24.48,28
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,31.54,56
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,35.34,100
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,9.45,3
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,22.72,14
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,28.47,28
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,38.56,56
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,40.39,100
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,10.76,3
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,25.48,14
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,21.54,28
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,28.63,56
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,33.54,100
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,7.75,3
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,17.82,14
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,24.24,28
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,32.85,56
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,39.23,100
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,18.00,3
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,30.39,14
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,45.71,28
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,50.77,56
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,53.90,100
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,13.18,3
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,17.84,14
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,40.23,28
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,47.13,56
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,49.97,100
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,13.36,3
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,22.32,14
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,24.54,28
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,31.35,56
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,40.86,100
238.1,0.0,94.1,186.7,7.0,949.9,847.0,19.93,3
238.1,0.0,94.1,186.7,7.0,949.9,847.0,25.69,14
238.1,0.0,94.1,186.7,7.0,949.9,847.0,30.23,28
238.1,0.0,94.1,186.7,7.0,949.9,847.0,39.59,56
238.1,0.0,94.1,186.7,7.0,949.9,847.0,44.30,100
250.0,0.0,95.7,187.4,5.5,956.9,861.2,13.82,3
250.0,0.0,95.7,187.4,5.5,956.9,861.2,24.92,14
250.0,0.0,95.7,187.4,5.5,956.9,861.2,29.22,28
250.0,0.0,95.7,187.4,5.5,956.9,861.2,38.33,56
250.0,0.0,95.7,187.4,5.5,956.9,861.2,42.35,100
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,13.54,3
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,26.31,14
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,31.64,28
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,42.55,56
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,42.92,100
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,13.33,3
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,25.37,14
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,37.40,28
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,44.40,56
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,47.74,100
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,19.52,3
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,31.35,14
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,38.50,28
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,45.08,56
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,47.82,100
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,15.44,3
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,26.77,14
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,33.73,28
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,42.70,56
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,45.84,100
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,17.22,3
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,29.93,14
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,29.65,28
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,36.97,56
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,43.58,100
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,13.12,3
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,24.43,14
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,32.66,28
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,36.64,56
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,44.21,100
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,13.62,3
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,21.60,14
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,27.77,28
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,35.57,56
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,45.37,100
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,7.32,3
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,21.50,14
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,31.27,28
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,43.50,56
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,48.67,100
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,7.40,3
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,23.51,14
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,31.12,28
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,39.15,56
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,48.15,100
290.4,0.0,96.2,168.1,9.4,961.2,865.0,22.50,3
290.4,0.0,96.2,168.1,9.4,961.2,865.0,34.67,14
290.4,0.0,96.2,168.1,9.4,961.2,865.0,34.74,28
290.4,0.0,96.2,168.1,9.4,961.2,865.0,45.08,56
290.4,0.0,96.2,168.1,9.4,961.2,865.0,48.97,100
277.1,0.0,97.4,160.6,11.8,973.9,875.6,23.14,3
277.1,0.0,97.4,160.6,11.8,973.9,875.6,41.89,14
277.1,0.0,97.4,160.6,11.8,973.9,875.6,48.28,28
277.1,0.0,97.4,160.6,11.8,973.9,875.6,51.04,56
277.1,0.0,97.4,160.6,11.8,973.9,875.6,55.64,100
295.7,0.0,95.6,171.5,8.9,955.1,859.2,22.95,3
295.7,0.0,95.6,171.5,8.9,955.1,859.2,35.23,14
295.7,0.0,95.6,171.5,8.9,955.1,859.2,39.94,28
295.7,0.0,95.6,171.5,8.9,955.1,859.2,48.72,56
295.7,0.0,95.6,171.5,8.9,955.1,859.2,52.04,100
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,21.02,3
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,33.36,14
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,33.94,28
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,44.14,56
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,45.37,100
249.1,0.0,98.8,158.1,12.8,987.8,889.0,15.36,3
249.1,0.0,98.8,158.1,12.8,987.8,889.0,28.68,14
249.1,0.0,98.8,158.1,12.8,987.8,889.0,30.85,28
249.1,0.0,98.8,158.1,12.8,987.8,889.0,42.03,56
249.1,0.0,98.8,158.1,12.8,987.8,889.0,51.06,100
252.3,0.0,98.8,146.3,14.2,987.8,889.0,21.78,3
252.3,0.0,98.8,146.3,14.2,987.8,889.0,42.29,14
252.3,0.0,98.8,146.3,14.2,987.8,889.0,50.60,28
252.3,0.0,98.8,146.3,14.2,987.8,889.0,55.83,56
252.3,0.0,98.8,146.3,14.2,987.8,889.0,60.95,100
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,23.52,3
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,42.22,14
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,52.50,28
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,60.32,56
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,66.42,100
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,23.80,3
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,38.77,14
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,51.33,28
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,56.85,56
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,58.61,100
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,21.91,3
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,36.99,14
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,47.40,28
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,51.96,56
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,56.74,100
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,17.57,3
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,33.73,14
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,40.15,28
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,46.64,56
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,50.08,100
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,17.37,3
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,33.70,14
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,45.94,28
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,51.43,56
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,59.30,100
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,30.45,3
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,47.71,14
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,63.14,28
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,66.82,56
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,66.95,100
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,27.42,3
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,35.96,14
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,55.51,28
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,61.99,56
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,63.53,100
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,18.02,3
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,38.60,14
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,52.20,28
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,53.96,56
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,56.63,100
218.9,0.0,124.1,158.5,11.3,1078.7,794.9,15.34,3
218.9,0.0,124.1,158.5,11.3,1078.7,794.9,26.05,14
218.9,0.0,124.1,158.5,11.3,1078.7,794.9,30.22,28
218.9,0.0,124.1,158.5,11.3,1078.7,794.9,37.27,56
218.9,0.0,124.1,158.5,11.3,1078.7,794.9,46.23,100
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,16.28,3
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,25.62,14
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,31.97,28
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,36.30,56
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,43.06,100
500.0,0.0,0.0,140.0,4.0,966.0,853.0,67.57,28
475.0,0.0,59.0,142.0,1.9,1098.0,641.0,57.23,28
315.0,137.0,0.0,145.0,5.9,1130.0,745.0,81.75,28
505.0,0.0,60.0,195.0,0.0,1030.0,630.0,64.02,28
451.0,0.0,0.0,165.0,11.3,1030.0,745.0,78.80,28
516.0,0.0,0.0,162.0,8.2,801.0,802.0,41.37,28
520.0,0.0,0.0,170.0,5.2,855.0,855.0,60.28,28
528.0,0.0,0.0,185.0,6.9,920.0,720.0,56.83,28
520.0,0.0,0.0,175.0,5.2,870.0,805.0,51.02,28
385.0,0.0,136.0,158.0,20.0,903.0,768.0,55.55,28
500.1,0.0,0.0,200.0,3.0,1124.4,613.2,44.13,28
450.1,50.0,0.0,200.0,3.0,1124.4,613.2,39.38,28
397.0,17.2,158.0,167.0,20.8,967.0,633.0,55.65,28
333.0,17.5,163.0,167.0,17.9,996.0,652.0,47.28,28
334.0,17.6,158.0,189.0,15.3,967.0,633.0,44.33,28
405.0,0.0,0.0,175.0,0.0,1120.0,695.0,52.30,28
200.0,200.0,0.0,190.0,0.0,1145.0,660.0,49.25,28
516.0,0.0,0.0,162.0,8.3,801.0,802.0,41.37,28
145.0,116.0,119.0,184.0,5.7,833.0,880.0,29.16,28
160.0,128.0,122.0,182.0,6.4,824.0,879.0,39.40,28
234.0,156.0,0.0,189.0,5.9,981.0,760.0,39.30,28
250.0,180.0,95.0,159.0,9.5,860.0,800.0,67.87,28
475.0,0.0,0.0,162.0,9.5,1044.0,662.0,58.52,28
285.0,190.0,0.0,163.0,7.6,1031.0,685.0,53.58,28
356.0,119.0,0.0,160.0,9.0,1061.0,657.0,59.00,28
275.0,180.0,120.0,162.0,10.4,830.0,765.0,76.24,28
500.0,0.0,0.0,151.0,9.0,1033.0,655.0,69.84,28
